-1.00000000,-0.73934837,-3.00858564,0.58572138
-1.00000000,-0.73433584,-3.01001339,0.58098116
-1.00000000,-0.72932331,-3.01133941,0.57616397
-1.00000000,-0.72431078,-3.01256472,0.57127078
-1.00000000,-0.71929825,-3.01369034,0.56630257
-1.00000000,-0.71428571,-3.01471731,0.56126035
-1.00000000,-0.70927318,-3.01564665,0.55614516
-1.00000000,-0.70426065,-3.01647940,0.55095805
-1.00000000,-0.69924812,-3.01721658,0.54570013
-1.00000000,-0.69423559,-3.01785923,0.54037250
-1.00000000,-0.68922306,-3.01840839,0.53497630
-1.00000000,-0.68421053,-3.01886507,0.52951270
-1.00000000,-0.67919799,-3.01923031,0.52398288
-1.00000000,-0.67418546,-3.01950512,0.51838806
-1.00000000,-0.66917293,-3.01969052,0.51272948
-1.00000000,-0.66416040,-3.01978753,0.50700839
-1.00000000,-0.65914787,-3.01979715,0.50122609
-1.00000000,-0.65413534,-3.01972037,0.49538387
-1.00000000,-0.64912281,-3.01955819,0.48948307
-1.00000000,-0.64411028,-3.01931158,0.48352503
-1.00000000,-0.63909774,-3.01898152,0.47751114
-1.00000000,-0.63408521,-3.01856897,0.47144279
-1.00000000,-0.62907268,-3.01807487,0.46532139
-1.00000000,-0.62406015,-3.01750016,0.45914837
-1.00000000,-0.61904762,-3.01684576,0.45292520
-1.00000000,-0.61403509,-3.01611259,0.44665334
-1.00000000,-0.60902256,-3.01530154,0.44033430
-1.00000000,-0.60401003,-3.01441349,0.43396958
-1.00000000,-0.59899749,-3.01344929,0.42756072
-1.00000000,-0.59398496,-3.01240981,0.42110927
-1.00000000,-0.58897243,-3.01129587,0.41461678
-1.00000000,-0.58395990,-3.01010827,0.40808485
-1.00000000,-0.57894737,-3.00884782,0.40151508
-1.00000000,-0.57393484,-3.00751528,0.39490906
-1.00000000,-0.56892231,-3.00611141,0.38826845
-1.00000000,-0.56390977,-3.00463694,0.38159487
-1.00000000,-0.55889724,-3.00309259,0.37488999
-1.00000000,-0.55388471,-3.00147903,0.36815548
-1.00000000,-0.54887218,-2.99979695,0.36139302
-1.00000000,-0.54385965,-2.99804697,0.35460431
-1.00000000,-0.53884712,-2.99622973,0.34779106
-1.00000000,-0.53383459,-2.99434581,0.34095498
-1.00000000,-0.52882206,-2.99239579,0.33409781
-1.00000000,-0.52380952,-2.99038022,0.32722129
-1.00000000,-0.51879699,-2.98829961,0.32032716
-1.00000000,-0.51378446,-2.98615446,0.31341718
-1.00000000,-0.50877193,-2.98394524,0.30649312
-1.00000000,-0.50375940,-2.98167239,0.29955675
-1.00000000,-0.49874687,-2.97933633,0.29260986
-1.00000000,-0.49373434,-2.97693744,0.28565423
-1.00000000,-0.48872180,-2.97447608,0.27869165
-1.00000000,-0.48370927,-2.97195258,0.27172392
-1.00000000,-0.47869674,-2.96936725,0.26475284
-1.00000000,-0.47368421,-2.96672036,0.25778023
-1.00000000,-0.46867168,-2.96401215,0.25080789
-1.00000000,-0.46365915,-2.96124285,0.24383762
-1.00000000,-0.45864662,-2.95841263,0.23687125
-1.00000000,-0.45363409,-2.95552167,0.22991060
-1.00000000,-0.44862155,-2.95257008,0.22295746
-1.00000000,-0.44360902,-2.94955797,0.21601368
-1.00000000,-0.43859649,-2.94648540,0.20908105
-1.00000000,-0.43358396,-2.94335241,0.20216139
-1.00000000,-0.42857143,-2.94015902,0.19525652
-1.00000000,-0.42355890,-2.93690520,0.18836824
-1.00000000,-0.41854637,-2.93359091,0.18149836
-1.00000000,-0.41353383,-2.93021606,0.17464869
-1.00000000,-0.40852130,-2.92678054,0.16782102
-1.00000000,-0.40350877,-2.92328423,0.16101715
-1.00000000,-0.39849624,-2.91972694,0.15423886
-1.00000000,-0.39348371,-2.91610848,0.14748794
-1.00000000,-0.38847118,-2.91242863,0.14076615
-1.00000000,-0.38345865,-2.90868712,0.13407527
-1.00000000,-0.37844612,-2.90488368,0.12741706
-1.00000000,-0.37343358,-2.90101799,0.12079326
-1.00000000,-0.36842105,-2.89708971,0.11420562
-1.00000000,-0.36340852,-2.89309847,0.10765586
-1.00000000,-0.35839599,-2.88904387,0.10114571
-1.00000000,-0.35338346,-2.88492550,0.09467687
-1.00000000,-0.34837093,-2.88074289,0.08825103
-1.00000000,-0.34335840,-2.87649558,0.08186990
-1.00000000,-0.33834586,-2.87218305,0.07553512
-1.00000000,-0.33333333,-2.86780478,0.06924837
-1.00000000,-0.32832080,-2.86336022,0.06301129
-1.00000000,-0.32330827,-2.85884877,0.05682549
-1.00000000,-0.31829574,-2.85426985,0.05069260
-1.00000000,-0.31328321,-2.84962281,0.04461421
-1.00000000,-0.30827068,-2.84490702,0.03859191
-1.00000000,-0.30325815,-2.84012178,0.03262725
-1.00000000,-0.29824561,-2.83526642,0.02672178
-1.00000000,-0.29323308,-2.83034021,0.02087704
-1.00000000,-0.28822055,-2.82534240,0.01509452
-1.00000000,-0.28320802,-2.82027225,0.00937572
-1.00000000,-0.27819549,-2.81512897,0.00372210
-1.00000000,-0.27318296,-2.80991176,-0.00186487
-1.00000000,-0.26817043,-2.80461981,-0.00738378
-1.00000000,-0.26315789,-2.79925228,-0.01283321
-1.00000000,-0.25814536,-2.79380832,-0.01821178
-1.00000000,-0.25313283,-2.78828707,-0.02351812
-1.00000000,-0.24812030,-2.78268763,-0.02875089
-1.00000000,-0.24310777,-2.77700911,-0.03390878
-1.00000000,-0.23809524,-2.77125060,-0.03899048
-1.00000000,-0.23308271,-2.76541117,-0.04399473
-1.00000000,-0.22807018,-2.75948989,-0.04892027
-1.00000000,-0.22305764,-2.75348580,-0.05376589
-1.00000000,-0.21804511,-2.74739795,-0.05853039
-1.00000000,-0.21303258,-2.74122536,-0.06321259
-1.00000000,-0.20802005,-2.73496706,-0.06781135
-1.00000000,-0.20300752,-2.72862206,-0.07232555
-1.00000000,-0.19799499,-2.72218936,-0.07675409
-1.00000000,-0.19298246,-2.71566796,-0.08109592
-1.00000000,-0.18796992,-2.70905686,-0.08534998
-1.00000000,-0.18295739,-2.70235504,-0.08951526
-1.00000000,-0.17794486,-2.69556149,-0.09359079
-1.00000000,-0.17293233,-2.68867519,-0.09757561
-1.00000000,-0.16791980,-2.68169513,-0.10146878
-1.00000000,-0.16290727,-2.67462027,-0.10526942
-1.00000000,-0.15789474,-2.66744959,-0.10897664
-1.00000000,-0.15288221,-2.66018209,-0.11258962
-1.00000000,-0.14786967,-2.65281673,-0.11610754
-1.00000000,-0.14285714,-2.64535251,-0.11952961
-1.00000000,-0.13784461,-2.63778840,-0.12285509
-1.00000000,-0.13283208,-2.63012341,-0.12608325
-1.00000000,-0.12781955,-2.62235652,-0.12921340
-1.00000000,-0.12280702,-2.61448675,-0.13224489
-1.00000000,-0.11779449,-2.60651310,-0.13517708
-1.00000000,-0.11278195,-2.59843460,-0.13800938
-1.00000000,-0.10776942,-2.59025027,-0.14074120
-1.00000000,-0.10275689,-2.58195915,-0.14337203
-1.00000000,-0.09774436,-2.57356029,-0.14590135
-1.00000000,-0.09273183,-2.56505276,-0.14832868
-1.00000000,-0.08771930,-2.55643563,-0.15065359
-1.00000000,-0.08270677,-2.54770799,-0.15287565
-1.00000000,-0.07769424,-2.53886894,-0.15499450
-1.00000000,-0.07268170,-2.52991760,-0.15700978
-1.00000000,-0.06766917,-2.52085312,-0.15892117
-1.00000000,-0.06265664,-2.51167463,-0.16072839
-1.00000000,-0.05764411,-2.50238133,-0.16243119
-1.00000000,-0.05263158,-2.49297238,-0.16402933
-1.00000000,-0.04761905,-2.48344702,-0.16552263
-1.00000000,-0.04260652,-2.47380447,-0.16691094
-1.00000000,-0.03759398,-2.46404399,-0.16819412
-1.00000000,-0.03258145,-2.45416485,-0.16937207
-1.00000000,-0.02756892,-2.44416636,-0.17044474
-1.00000000,-0.02255639,-2.43404783,-0.17141209
-1.00000000,-0.01754386,-2.42380863,-0.17227411
-1.00000000,-0.01253133,-2.41344813,-0.17303084
-1.00000000,-0.00751880,-2.40296572,-0.17368233
-1.00000000,-0.00250627,-2.39236085,-0.17422869
-1.00000000,0.00250627,-2.38163297,-0.17467002
-1.00000000,0.00751880,-2.37078156,-0.17500649
-1.00000000,0.01253133,-2.35980616,-0.17523827
-1.00000000,0.01754386,-2.34870630,-0.17536558
-1.00000000,0.02255639,-2.33748156,-0.17538867
-1.00000000,0.02756892,-2.32613156,-0.17530780
-1.00000000,0.03258145,-2.31465593,-0.17512329
-1.00000000,0.03759398,-2.30305437,-0.17483547
-1.00000000,0.04260652,-2.29132657,-0.17444469
-1.00000000,0.04761905,-2.27947227,-0.17395137
-1.00000000,0.05263158,-2.26749127,-0.17335590
-1.00000000,0.05764411,-2.25538338,-0.17265875
-1.00000000,0.06265664,-2.24314844,-0.17186040
-1.00000000,0.06766917,-2.23078635,-0.17096135
-1.00000000,0.07268170,-2.21829703,-0.16996213
-1.00000000,0.07769424,-2.20568044,-0.16886332
-1.00000000,0.08270677,-2.19293658,-0.16766550
-1.00000000,0.08771930,-2.18006549,-0.16636928
-1.00000000,0.09273183,-2.16706725,-0.16497532
-1.00000000,0.09774436,-2.15394197,-0.16348428
-1.00000000,0.10275689,-2.14068982,-0.16189686
-1.00000000,0.10776942,-2.12731098,-0.16021378
-1.00000000,0.11278195,-2.11380570,-0.15843580
-1.00000000,0.11779449,-2.10017425,-0.15656367
-1.00000000,0.12280702,-2.08641696,-0.15459822
-1.00000000,0.12781955,-2.07253417,-0.15254024
-1.00000000,0.13283208,-2.05852630,-0.15039060
-1.00000000,0.13784461,-2.04439378,-0.14815017
-1.00000000,0.14285714,-2.03013711,-0.14581982
-1.00000000,0.14786967,-2.01575680,-0.14340050
-1.00000000,0.15288221,-2.00125343,-0.14089312
-1.00000000,0.15789474,-1.98662761,-0.13829865
-1.00000000,0.16290727,-1.97188000,-0.13561808
-1.00000000,0.16791980,-1.95701128,-0.13285241
-1.00000000,0.17293233,-1.94202220,-0.13000267
-1.00000000,0.17794486,-1.92691355,-0.12706989
-1.00000000,0.18295739,-1.91168615,-0.12405515
-1.00000000,0.18796992,-1.89634085,-0.12095953
-1.00000000,0.19298246,-1.88087859,-0.11778414
-1.00000000,0.19799499,-1.86530030,-0.11453008
-1.00000000,0.20300752,-1.84960699,-0.11119852
-1.00000000,0.20802005,-1.83379969,-0.10779060
-1.00000000,0.21303258,-1.81787949,-0.10430750
-1.00000000,0.21804511,-1.80184750,-0.10075042
-1.00000000,0.22305764,-1.78570489,-0.09712056
-1.00000000,0.22807018,-1.76945288,-0.09341914
-1.00000000,0.23308271,-1.75309269,-0.08964741
-1.00000000,0.23809524,-1.73662564,-0.08580663
-1.00000000,0.24310777,-1.72005304,-0.08189806
-1.00000000,0.24812030,-1.70337628,-0.07792298
-1.00000000,0.25313283,-1.68659675,-0.07388270
-1.00000000,0.25814536,-1.66971593,-0.06977852
-1.00000000,0.26315789,-1.65273529,-0.06561176
-1.00000000,0.26817043,-1.63565637,-0.06138377
-1.00000000,0.27318296,-1.61848075,-0.05709588
-1.00000000,0.27819549,-1.60121004,-0.05274946
-1.00000000,0.28320802,-1.58384587,-0.04834586
-1.00000000,0.28822055,-1.56638995,-0.04388648
-1.00000000,0.29323308,-1.54884400,-0.03937270
-1.00000000,0.29824561,-1.53120977,-0.03480590
-1.00000000,0.30325815,-1.51348907,-0.03018751
-1.00000000,0.30827068,-1.49568373,-0.02551893
-1.00000000,0.31328321,-1.47779563,-0.02080158
-1.00000000,0.31829574,-1.45982666,-0.01603689
-1.00000000,0.32330827,-1.44177877,-0.01122630
-1.00000000,0.32832080,-1.42365392,-0.00637124
-1.00000000,0.33333333,-1.40545413,-0.00147317
-1.00000000,0.33834586,-1.38718144,0.00346647
-1.00000000,0.34335840,-1.36883792,0.00844622
-1.00000000,0.34837093,-1.35042566,0.01346461
-1.00000000,0.35338346,-1.33194680,0.01852020
-1.00000000,0.35839599,-1.31340351,0.02361150
-1.00000000,0.36340852,-1.29479798,0.02873705
-1.00000000,0.36842105,-1.27613243,0.03389537
-1.00000000,0.37343358,-1.25740910,0.03908499
-1.00000000,0.37844612,-1.23863028,0.04430444
-1.00000000,0.38345865,-1.21979827,0.04955224
-1.00000000,0.38847118,-1.20091539,0.05482691
-1.00000000,0.39348371,-1.18198399,0.06012698
-1.00000000,0.39849624,-1.16300646,0.06545097
-1.00000000,0.40350877,-1.14398520,0.07079740
-1.00000000,0.40852130,-1.12492262,0.07616481
-1.00000000,0.41353383,-1.10582117,0.08155171
-1.00000000,0.41854637,-1.08668332,0.08695664
-1.00000000,0.42355890,-1.06751156,0.09237814
-1.00000000,0.42857143,-1.04830837,0.09781474
-1.00000000,0.43358396,-1.02907630,0.10326497
-1.00000000,0.43859649,-1.00981787,0.10872739
-1.00000000,0.44360902,-0.99053565,0.11420055
-1.00000000,0.44862155,-0.97123221,0.11968299
-1.00000000,0.45363409,-0.95191014,0.12517328
-1.00000000,0.45864662,-0.93257202,0.13066998
-1.00000000,0.46365915,-0.91322049,0.13617166
-1.00000000,0.46867168,-0.89385817,0.14167691
-1.00000000,0.47368421,-0.87448769,0.14718430
-1.00000000,0.47869674,-0.85511170,0.15269242
-1.00000000,0.48370927,-0.83573286,0.15819988
-1.00000000,0.48872180,-0.81635384,0.16370528
-1.00000000,0.49373434,-0.79697730,0.16920725
-1.00000000,0.49874687,-0.77760594,0.17470440
-1.00000000,0.50375940,-0.75824243,0.18019537
-1.00000000,0.50877193,-0.73888946,0.18567880
-1.00000000,0.51378446,-0.71954974,0.19115335
-1.00000000,0.51879699,-0.70022595,0.19661768
-1.00000000,0.52380952,-0.68092080,0.20207047
-1.00000000,0.52882206,-0.66163700,0.20751040
-1.00000000,0.53383459,-0.64237723,0.21293616
-1.00000000,0.53884712,-0.62314420,0.21834648
-1.00000000,0.54385965,-0.60394062,0.22374006
-1.00000000,0.54887218,-0.58476917,0.22911564
-1.00000000,0.55388471,-0.56563255,0.23447196
-1.00000000,0.55889724,-0.54653345,0.23980779
-1.00000000,0.56390977,-0.52747456,0.24512188
-1.00000000,0.56892231,-0.50845855,0.25041304
-1.00000000,0.57393484,-0.48948809,0.25568005
-1.00000000,0.57894737,-0.47056584,0.26092172
-1.00000000,0.58395990,-0.45169447,0.26613689
-1.00000000,0.58897243,-0.43287661,0.27132439
-1.00000000,0.59398496,-0.41411489,0.27648308
-1.00000000,0.59899749,-0.39541195,0.28161182
-1.00000000,0.60401003,-0.37677039,0.28670951
-1.00000000,0.60902256,-0.35819280,0.29177504
-1.00000000,0.61403509,-0.33968178,0.29680733
-1.00000000,0.61904762,-0.32123988,0.30180530
-1.00000000,0.62406015,-0.30286967,0.30676792
-1.00000000,0.62907268,-0.28457368,0.31169413
-1.00000000,0.63408521,-0.26635443,0.31658293
-1.00000000,0.63909774,-0.24821441,0.32143330
-1.00000000,0.64411028,-0.23015612,0.32624427
-1.00000000,0.64912281,-0.21218202,0.33101486
-1.00000000,0.65413534,-0.19429455,0.33574411
-1.00000000,0.65914787,-0.17649612,0.34043110
-1.00000000,0.66416040,-0.15878914,0.34507491
-1.00000000,0.66917293,-0.14117599,0.34967463
-1.00000000,0.67418546,-0.12365902,0.35422939
-1.00000000,0.67919799,-0.10624056,0.35873832
-1.00000000,0.68421053,-0.08892291,0.36320056
-1.00000000,0.68922306,-0.07170836,0.36761530
-1.00000000,0.69423559,-0.05459915,0.37198172
-1.00000000,0.69924812,-0.03759752,0.37629903
-1.00000000,0.70426065,-0.02070566,0.38056645
-1.00000000,0.70927318,-0.00392574,0.38478323
-1.00000000,0.71428571,0.01274010,0.38894864
-1.00000000,0.71929825,0.02928973,0.39306194
-1.00000000,0.72431078,0.04572109,0.39712245
-1.00000000,0.72932331,0.06203211,0.40112948
-1.00000000,0.73433584,0.07822078,0.40508237
-1.00000000,0.73934837,0.09428511,0.40898048
-1.00000000,0.74436090,0.11022313,0.41282318
-1.00000000,0.74937343,0.12603293,0.41660986
-1.00000000,0.75438596,0.14171261,0.42033993
-1.00000000,0.75939850,0.15726032,0.42401284
-1.00000000,0.76441103,0.17267422,0.42762803
-1.00000000,0.76942356,0.18795254,0.43118496
-1.00000000,0.77443609,0.20309352,0.43468314
-1.00000000,0.77944862,0.21809544,0.43812206
-1.00000000,0.78446115,0.23295662,0.44150126
-1.00000000,0.78947368,0.24767541,0.44482027
-1.00000000,0.79448622,0.26225020,0.44807867
-1.00000000,0.79949875,0.27667943,0.45127604
-1.00000000,0.80451128,0.29096155,0.45441198
-1.00000000,0.80952381,0.30509507,0.45748611
-1.00000000,0.81453634,0.31907854,0.46049807
-1.00000000,0.81954887,0.33291053,0.46344752
-1.00000000,0.82456140,0.34658966,0.46633414
-1.00000000,0.82957393,0.36011459,0.46915763
-1.00000000,0.83458647,0.37348402,0.47191769
-1.00000000,0.83959900,0.38669668,0.47461407
-1.00000000,0.84461153,0.39975135,0.47724651
-1.00000000,0.84962406,0.41264685,0.47981479
-1.00000000,0.85463659,0.42538204,0.48231869
-1.00000000,0.85964912,0.43795580,0.48475802
-1.00000000,0.86466165,0.45036709,0.48713261
-1.00000000,0.86967419,0.46261488,0.48944229
-1.00000000,0.87468672,0.47469818,0.49168693
-1.00000000,0.87969925,0.48661606,0.49386641
-1.00000000,0.88471178,0.49836763,0.49598062
-1.00000000,0.88972431,0.50995202,0.49802948
-1.00000000,0.89473684,0.52136841,0.50001292
-1.00000000,0.89974937,0.53261604,0.50193088
-1.00000000,0.90476190,0.54369416,0.50378333
-1.00000000,0.90977444,0.55460210,0.50557026
-1.00000000,0.91478697,0.56533919,0.50729166
-1.00000000,0.91979950,0.57590482,0.50894754
-1.00000000,0.92481203,0.58629844,0.51053795
-1.00000000,0.92982456,0.59651951,0.51206293
-1.00000000,0.93483709,0.60656754,0.51352255
-1.00000000,0.93984962,0.61644210,0.51491688
-1.00000000,0.94486216,0.62614278,0.51624603
-1.00000000,0.94987469,0.63566921,0.51751010
-1.00000000,0.95488722,0.64502108,0.51870924
-1.00000000,0.95989975,0.65419811,0.51984357
-1.00000000,0.96491228,0.66320005,0.52091327
-1.00000000,0.96992481,0.67202671,0.52191849
-1.00000000,0.97493734,0.68067792,0.52285945
-1.00000000,0.97994987,0.68915357,0.52373633
-1.00000000,0.98496241,0.69745358,0.52454936
-1.00000000,0.98997494,0.70557791,0.52529877
-1.00000000,0.99498747,0.71352656,0.52598481
-1.00000000,1.00000000,0.72129957,0.52660774
